Facility ID,Measure Name,Number of Discharges,Excess Readmission Ratio,Predicted Readmission Rate,Expected Readmission Rate
470005,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
470011,READM-30-PN-HRRP,102,0.9746,14.5557,14.9343
470011,READM-30-HIP-KNEE-HRRP,N/A,0.9793,3.2838,3.3532
470011,READM-30-HF-HRRP,108,1.1495,20.4409,17.7829
470011,READM-30-COPD-HRRP,N/A,0.9412,15.3931,16.3551
470011,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
470011,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
470012,READM-30-PN-HRRP,356,0.9856,15.7473,15.9779
470012,READM-30-HIP-KNEE-HRRP,N/A,1.0001,3.1233,3.123
470012,READM-30-HF-HRRP,232,1.091,20.8443,19.1053
470012,READM-30-COPD-HRRP,146,1.0501,22.612,21.5324
470012,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
470012,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
470024,READM-30-PN-HRRP,195,1.0099,16.5504,16.3874
470024,READM-30-HIP-KNEE-HRRP,N/A,0.9238,3.9934,4.3226
470024,READM-30-HF-HRRP,156,1.0853,23.4098,21.5705
470024,READM-30-COPD-HRRP,110,1.0103,21.0744,20.8602
470024,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
470024,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490002,READM-30-PN-HRRP,74,1.1457,19.8186,17.2984
490002,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490002,READM-30-HF-HRRP,57,1.1263,24.4627,21.7201
490002,READM-30-COPD-HRRP,N/A,0.9891,21.3356,21.5711
490002,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490002,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490004,READM-30-PN-HRRP,651,0.9123,15.6383,17.142
490004,READM-30-HIP-KNEE-HRRP,249,0.992,4.4727,4.5088
490004,READM-30-HF-HRRP,1133,0.9558,19.8544,20.7735
490004,READM-30-COPD-HRRP,244,1.0427,21.1642,20.2977
490004,READM-30-CABG-HRRP,81,1.0973,12.2341,11.1498
490004,READM-30-AMI-HRRP,221,0.9472,12.1181,12.7939
490005,READM-30-PN-HRRP,853,0.9821,16.1003,16.3943
490005,READM-30-HIP-KNEE-HRRP,568,0.8867,3.5278,3.9785
490005,READM-30-HF-HRRP,1244,0.9686,19.9416,20.5873
490005,READM-30-COPD-HRRP,536,1.0297,20.0922,19.5135
490005,READM-30-CABG-HRRP,117,0.9279,10.8207,11.6611
490005,READM-30-AMI-HRRP,512,0.848,12.2077,14.3964
490007,READM-30-PN-HRRP,254,0.9534,17.5555,18.4139
490007,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490007,READM-30-HF-HRRP,862,1.017,22.9541,22.5704
490007,READM-30-COPD-HRRP,103,0.9422,19.0804,20.2514
490007,READM-30-CABG-HRRP,397,0.9571,12.3411,12.8948
490007,READM-30-AMI-HRRP,571,0.9283,14.3443,15.4521
490009,READM-30-PN-HRRP,355,1.0071,16.4728,16.3566
490009,READM-30-HIP-KNEE-HRRP,537,0.9264,3.5926,3.8779
490009,READM-30-HF-HRRP,753,1.0366,22.3904,21.599
490009,READM-30-COPD-HRRP,164,0.9613,19.5934,20.3828
490009,READM-30-CABG-HRRP,274,0.987,11.4207,11.5714
490009,READM-30-AMI-HRRP,320,0.9611,12.8222,13.3413
490013,READM-30-PN-HRRP,233,1.0229,16.0282,15.669
490013,READM-30-HIP-KNEE-HRRP,N/A,0.9788,4.4298,4.5259
490013,READM-30-HF-HRRP,270,0.9814,19.3365,19.7029
490013,READM-30-COPD-HRRP,200,1.0107,17.5959,17.4097
490013,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490013,READM-30-AMI-HRRP,N/A,0.9445,14.9872,15.8678
490017,READM-30-PN-HRRP,252,0.9911,16.5317,16.6802
490017,READM-30-HIP-KNEE-HRRP,N/A,0.8764,3.5812,4.0861
490017,READM-30-HF-HRRP,351,0.9137,20.2136,22.1218
490017,READM-30-COPD-HRRP,97,0.9435,20.2829,21.4981
490017,READM-30-CABG-HRRP,N/A,0.8607,10.6257,12.3456
490017,READM-30-AMI-HRRP,148,0.9378,16.5349,17.6324
490018,READM-30-PN-HRRP,394,0.96,14.4506,15.0532
490018,READM-30-HIP-KNEE-HRRP,743,0.9206,3.5531,3.8595
490018,READM-30-HF-HRRP,641,0.8927,18.1413,20.3228
490018,READM-30-COPD-HRRP,209,0.8996,16.2686,18.0836
490018,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490018,READM-30-AMI-HRRP,251,0.9072,11.9262,13.1464
490019,READM-30-PN-HRRP,249,0.957,14.1111,14.7457
490019,READM-30-HIP-KNEE-HRRP,N/A,1.1926,4.4181,3.7046
490019,READM-30-HF-HRRP,228,1.07,21.3029,19.9092
490019,READM-30-COPD-HRRP,102,1.0102,16.9024,16.732
490019,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490019,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490020,READM-30-PN-HRRP,146,1.018,16.2254,15.9378
490020,READM-30-HIP-KNEE-HRRP,N/A,0.948,3.3207,3.503
490020,READM-30-HF-HRRP,213,0.981,21.2567,21.6689
490020,READM-30-COPD-HRRP,132,0.9996,18.9638,18.9716
490020,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490020,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490021,READM-30-PN-HRRP,897,0.9432,15.4166,16.3458
490021,READM-30-HIP-KNEE-HRRP,745,0.6581,2.5535,3.8801
490021,READM-30-HF-HRRP,1201,0.8118,17.3499,21.371
490021,READM-30-COPD-HRRP,350,0.9232,17.7691,19.247
490021,READM-30-CABG-HRRP,158,0.9616,10.6776,11.1042
490021,READM-30-AMI-HRRP,629,1.0181,14.3184,14.0633
490022,READM-30-PN-HRRP,991,1.1821,19.1144,16.17
490022,READM-30-HIP-KNEE-HRRP,743,1.1069,4.4769,4.0445
490022,READM-30-HF-HRRP,1173,1.1552,24.6568,21.3447
490022,READM-30-COPD-HRRP,532,1.0231,20.1488,19.6948
490022,READM-30-CABG-HRRP,N/A,0.8553,9.5829,11.2042
490022,READM-30-AMI-HRRP,381,1.1054,15.4239,13.9537
490023,READM-30-PN-HRRP,249,1.0785,15.8593,14.7044
490023,READM-30-HIP-KNEE-HRRP,204,1.4127,4.971,3.5189
490023,READM-30-HF-HRRP,179,1.0353,19.965,19.2845
490023,READM-30-COPD-HRRP,N/A,0.9283,16.3251,17.5864
490023,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490023,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490024,READM-30-PN-HRRP,742,1.0956,18.7491,17.1138
490024,READM-30-HIP-KNEE-HRRP,862,0.7419,3.1387,4.2307
490024,READM-30-HF-HRRP,1173,1.008,21.5236,21.3528
490024,READM-30-COPD-HRRP,315,0.9434,20.2248,21.4389
490024,READM-30-CABG-HRRP,201,0.8699,9.4873,10.9059
490024,READM-30-AMI-HRRP,514,0.8858,12.1013,13.6612
490032,READM-30-PN-HRRP,321,1.0991,21.9791,19.9971
490032,READM-30-HIP-KNEE-HRRP,N/A,0.8641,3.7233,4.309
490032,READM-30-HF-HRRP,576,0.8702,20.3559,23.3912
490032,READM-30-COPD-HRRP,137,1.0341,22.8129,22.0616
490032,READM-30-CABG-HRRP,108,1.0494,12.8788,12.2728
490032,READM-30-AMI-HRRP,225,0.908,15.1873,16.7261
490033,READM-30-PN-HRRP,115,1.0422,15.6705,15.0354
490033,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490033,READM-30-HF-HRRP,146,0.9613,20.2572,21.0721
490033,READM-30-COPD-HRRP,127,1.0337,17.7016,17.1245
490033,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490033,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490037,READM-30-PN-HRRP,145,0.9385,15.6337,16.659
490037,READM-30-HIP-KNEE-HRRP,0,N/A,N/A,N/A
490037,READM-30-HF-HRRP,162,1.0074,19.4581,19.3146
490037,READM-30-COPD-HRRP,75,1.0041,19.5697,19.4895
490037,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490037,READM-30-AMI-HRRP,N/A,1.0043,18.2962,18.2174
490038,READM-30-PN-HRRP,100,1.0267,17.0521,16.6084
490038,READM-30-HIP-KNEE-HRRP,N/A,1.0748,4.3934,4.0876
490038,READM-30-HF-HRRP,53,1.0327,22.3794,21.671
490038,READM-30-COPD-HRRP,N/A,0.9754,19.9466,20.449
490038,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490038,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490040,READM-30-PN-HRRP,447,0.993,16.4485,16.5649
490040,READM-30-HIP-KNEE-HRRP,280,0.9633,4.1581,4.3165
490040,READM-30-HF-HRRP,440,0.9823,20.0374,20.398
490040,READM-30-COPD-HRRP,139,0.9698,18.9911,19.5827
490040,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490040,READM-30-AMI-HRRP,157,0.9199,12.9638,14.0919
490041,READM-30-PN-HRRP,163,0.9869,15.3177,15.5216
490041,READM-30-HIP-KNEE-HRRP,842,0.7621,3.0369,3.985
490041,READM-30-HF-HRRP,181,1.1051,21.8068,19.7329
490041,READM-30-COPD-HRRP,106,1.0647,20.7478,19.4863
490041,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490041,READM-30-AMI-HRRP,71,1.0688,14.8582,13.9021
490042,READM-30-PN-HRRP,287,0.9549,16.5341,17.3159
490042,READM-30-HIP-KNEE-HRRP,N/A,0.9094,3.5802,3.937
490042,READM-30-HF-HRRP,445,0.9672,20.4931,21.1886
490042,READM-30-COPD-HRRP,134,0.9769,19.2786,19.7343
490042,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490042,READM-30-AMI-HRRP,89,0.9838,14.4553,14.693
490043,READM-30-PN-HRRP,678,0.9439,14.9268,15.8144
490043,READM-30-HIP-KNEE-HRRP,N/A,1.1214,4.4932,4.007
490043,READM-30-HF-HRRP,556,0.8877,18.6516,21.0115
490043,READM-30-COPD-HRRP,158,0.9431,18.0617,19.1522
490043,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490043,READM-30-AMI-HRRP,156,0.982,14.7178,14.9876
490044,READM-30-PN-HRRP,378,0.9638,16.0637,16.6674
490044,READM-30-HIP-KNEE-HRRP,N/A,1.0491,4.7761,4.5526
490044,READM-30-HF-HRRP,672,1.0391,21.3504,20.5472
490044,READM-30-COPD-HRRP,180,0.9255,17.7657,19.1958
490044,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490044,READM-30-AMI-HRRP,71,0.995,15.8688,15.9485
490045,READM-30-PN-HRRP,270,0.9255,14.2971,15.4487
490045,READM-30-HIP-KNEE-HRRP,N/A,1.0767,4.3546,4.0445
490045,READM-30-HF-HRRP,264,0.9974,20.139,20.1909
490045,READM-30-COPD-HRRP,N/A,0.9729,16.7961,17.2638
490045,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490045,READM-30-AMI-HRRP,150,0.9275,11.1859,12.0603
490046,READM-30-PN-HRRP,600,1.0479,18.0828,17.2556
490046,READM-30-HIP-KNEE-HRRP,1420,0.8072,3.283,4.067
490046,READM-30-HF-HRRP,908,1.0113,21.6142,21.3734
490046,READM-30-COPD-HRRP,243,0.9769,20.1092,20.5852
490046,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490046,READM-30-AMI-HRRP,174,0.9474,14.8652,15.6909
490048,READM-30-PN-HRRP,481,0.9341,16.0188,17.1483
490048,READM-30-HIP-KNEE-HRRP,363,0.9692,3.728,3.8466
490048,READM-30-HF-HRRP,597,1.0187,21.2354,20.8452
490048,READM-30-COPD-HRRP,193,0.9512,19.7079,20.7179
490048,READM-30-CABG-HRRP,107,1.0252,12.5602,12.251
490048,READM-30-AMI-HRRP,410,1.2268,17.573,14.3246
490050,READM-30-PN-HRRP,398,1.0442,16.036,15.3573
490050,READM-30-HIP-KNEE-HRRP,604,0.9542,3.4422,3.6073
490050,READM-30-HF-HRRP,442,0.9016,17.7836,19.7243
490050,READM-30-COPD-HRRP,142,1.0406,19.6286,18.8626
490050,READM-30-CABG-HRRP,97,1.0097,11.1192,11.0128
490050,READM-30-AMI-HRRP,136,0.9744,14.2291,14.6026
490052,READM-30-PN-HRRP,500,1.1114,18.0303,16.2234
490052,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490052,READM-30-HF-HRRP,626,1.0282,21.1148,20.5363
490052,READM-30-COPD-HRRP,223,1.0544,20.1152,19.0782
490052,READM-30-CABG-HRRP,81,1.0972,11.0601,10.0801
490052,READM-30-AMI-HRRP,356,0.9334,12.7984,13.7113
490053,READM-30-PN-HRRP,392,1.131,20.2887,17.9389
490053,READM-30-HIP-KNEE-HRRP,N/A,1.1779,5.0123,4.2552
490053,READM-30-HF-HRRP,149,1.0922,22.9014,20.9687
490053,READM-30-COPD-HRRP,143,1.0244,20.3466,19.8615
490053,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490053,READM-30-AMI-HRRP,135,1.0369,16.3266,15.7461
490057,READM-30-PN-HRRP,584,1.0096,17.6847,17.5161
490057,READM-30-HIP-KNEE-HRRP,261,1.0645,4.5684,4.2918
490057,READM-30-HF-HRRP,826,0.9496,19.2923,20.3166
490057,READM-30-COPD-HRRP,249,0.9942,20.6705,20.7914
490057,READM-30-CABG-HRRP,N/A,0.9461,10.3735,10.9643
490057,READM-30-AMI-HRRP,297,0.9561,13.239,13.847
490059,READM-30-PN-HRRP,458,0.9753,15.9076,16.3109
490059,READM-30-HIP-KNEE-HRRP,632,1.0432,4.3161,4.1375
490059,READM-30-HF-HRRP,640,0.8864,18.4048,20.7642
490059,READM-30-COPD-HRRP,180,0.9454,19.7182,20.8578
490059,READM-30-CABG-HRRP,144,0.895,11.4776,12.8238
490059,READM-30-AMI-HRRP,218,0.9773,13.3849,13.6953
490060,READM-30-PN-HRRP,129,1.0355,18.1197,17.4988
490060,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490060,READM-30-HF-HRRP,130,1.1057,24.7459,22.3813
490060,READM-30-COPD-HRRP,120,0.9587,19.4167,20.253
490060,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490060,READM-30-AMI-HRRP,N/A,1.0145,13.9571,13.7572
490063,READM-30-PN-HRRP,917,0.9184,15.0741,16.414
490063,READM-30-HIP-KNEE-HRRP,N/A,0.8414,3.3617,3.9953
490063,READM-30-HF-HRRP,1153,0.8865,18.1912,20.521
490063,READM-30-COPD-HRRP,214,0.9623,18.2116,18.925
490063,READM-30-CABG-HRRP,285,0.8696,9.4976,10.922
490063,READM-30-AMI-HRRP,570,0.8997,13.0643,14.5205
490066,READM-30-PN-HRRP,411,0.861,13.821,16.0522
490066,READM-30-HIP-KNEE-HRRP,481,0.9009,3.4846,3.8681
490066,READM-30-HF-HRRP,441,0.9082,18.4178,20.2801
490066,READM-30-COPD-HRRP,139,1.0081,18.9759,18.8235
490066,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490066,READM-30-AMI-HRRP,119,1.0465,14.8044,14.1461
490067,READM-30-PN-HRRP,390,1.0911,19.8191,18.1641
490067,READM-30-HIP-KNEE-HRRP,N/A,1.0956,5.1295,4.6819
490067,READM-30-HF-HRRP,643,1.0969,24.522,22.3552
490067,READM-30-COPD-HRRP,262,1.0192,22.3059,21.8853
490067,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490067,READM-30-AMI-HRRP,230,1.0704,17.1017,15.9766
490069,READM-30-PN-HRRP,498,0.9732,15.8646,16.3019
490069,READM-30-HIP-KNEE-HRRP,349,1.0795,4.7817,4.4294
490069,READM-30-HF-HRRP,704,0.9362,19.5008,20.8296
490069,READM-30-COPD-HRRP,257,0.9968,19.1637,19.225
490069,READM-30-CABG-HRRP,N/A,0.9687,10.5421,10.883
490069,READM-30-AMI-HRRP,346,1.0103,15.4494,15.2917
490075,READM-30-PN-HRRP,981,1.0232,17.4612,17.0658
490075,READM-30-HIP-KNEE-HRRP,N/A,1.306,5.6863,4.3539
490075,READM-30-HF-HRRP,675,1.1209,24.3376,21.712
490075,READM-30-COPD-HRRP,354,0.99,20.2832,20.4889
490075,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490075,READM-30-AMI-HRRP,156,0.9508,14.5275,15.2792
490077,READM-30-PN-HRRP,473,0.9609,14.1365,14.712
490077,READM-30-HIP-KNEE-HRRP,586,1.1018,4.3239,3.9246
490077,READM-30-HF-HRRP,647,0.8198,16.0011,19.5187
490077,READM-30-COPD-HRRP,167,0.8945,16.4276,18.3647
490077,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490077,READM-30-AMI-HRRP,215,0.9161,12.8039,13.9765
490084,READM-30-PN-HRRP,126,1.0446,14.9755,14.3359
490084,READM-30-HIP-KNEE-HRRP,N/A,0.9766,4.2076,4.3085
490084,READM-30-HF-HRRP,110,0.9534,18.2217,19.1116
490084,READM-30-COPD-HRRP,N/A,0.935,16.0064,17.1187
490084,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490084,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490088,READM-30-PN-HRRP,129,0.9537,14.2742,14.9674
490088,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490088,READM-30-HF-HRRP,149,1.0047,19.9286,19.8346
490088,READM-30-COPD-HRRP,71,1.0765,20.0252,18.6014
490088,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490088,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490089,READM-30-PN-HRRP,153,0.9788,15.3909,15.7236
490089,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490089,READM-30-HF-HRRP,99,0.9939,19.5932,19.714
490089,READM-30-COPD-HRRP,N/A,0.9444,18.748,19.8513
490089,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490089,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490090,READM-30-PN-HRRP,243,1.0551,16.8928,16.0104
490090,READM-30-HIP-KNEE-HRRP,N/A,1.0936,4.8798,4.462
490090,READM-30-HF-HRRP,238,0.9935,21.1899,21.3293
490090,READM-30-COPD-HRRP,130,0.9951,18.7578,18.8511
490090,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490090,READM-30-AMI-HRRP,N/A,1.02,17.4143,17.072
490092,READM-30-PN-HRRP,N/A,0.9954,14.9769,15.0456
490092,READM-30-HIP-KNEE-HRRP,N/A,0.9603,3.2255,3.3587
490092,READM-30-HF-HRRP,89,1.0404,21.7849,20.9391
490092,READM-30-COPD-HRRP,N/A,0.9912,19.7043,19.8787
490092,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490092,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490093,READM-30-PN-HRRP,318,0.9748,16.3159,16.7369
490093,READM-30-HIP-KNEE-HRRP,319,1.0466,3.8346,3.6638
490093,READM-30-HF-HRRP,468,1.0246,21.451,20.9351
490093,READM-30-COPD-HRRP,122,0.9682,20.1357,20.7966
490093,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490093,READM-30-AMI-HRRP,91,0.9457,15.3461,16.2279
490094,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
490094,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490094,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
490094,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
490094,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490094,READM-30-AMI-HRRP,0,N/A,N/A,N/A
490097,READM-30-PN-HRRP,N/A,0.9734,14.5925,14.9917
490097,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490097,READM-30-HF-HRRP,71,0.9807,20.0969,20.4918
490097,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
490097,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490097,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490098,READM-30-PN-HRRP,165,1.0249,17.0856,16.671
490098,READM-30-HIP-KNEE-HRRP,N/A,0.9561,4.4328,4.6363
490098,READM-30-HF-HRRP,245,1.0285,22.9007,22.2658
490098,READM-30-COPD-HRRP,112,0.9273,16.7178,18.0292
490098,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490098,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490101,READM-30-PN-HRRP,271,0.9466,14.763,15.5957
490101,READM-30-HIP-KNEE-HRRP,419,0.955,3.2868,3.4416
490101,READM-30-HF-HRRP,286,0.9095,18.2064,20.0182
490101,READM-30-COPD-HRRP,N/A,0.9386,16.3799,17.4519
490101,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490101,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490104,READM-30-PN-HRRP,N/A,N/A,N/A,N/A
490104,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490104,READM-30-HF-HRRP,N/A,N/A,N/A,N/A
490104,READM-30-COPD-HRRP,N/A,N/A,N/A,N/A
490104,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490104,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490107,READM-30-PN-HRRP,245,0.9386,14.5309,15.4819
490107,READM-30-HIP-KNEE-HRRP,716,1.065,3.9012,3.663
490107,READM-30-HF-HRRP,318,1.0176,20.086,19.7394
490107,READM-30-COPD-HRRP,N/A,0.9854,17.5809,17.8407
490107,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490107,READM-30-AMI-HRRP,108,1.0506,14.3058,13.6173
490110,READM-30-PN-HRRP,156,0.9366,15.2683,16.3019
490110,READM-30-HIP-KNEE-HRRP,165,1.2067,4.717,3.9088
490110,READM-30-HF-HRRP,139,1.0771,24.4139,22.6666
490110,READM-30-COPD-HRRP,67,0.9971,19.7393,19.7957
490110,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490110,READM-30-AMI-HRRP,99,0.9625,14.1475,14.6989
490111,READM-30-PN-HRRP,122,0.9907,16.9681,17.1279
490111,READM-30-HIP-KNEE-HRRP,N/A,1.009,5.1188,5.0732
490111,READM-30-HF-HRRP,157,0.9637,21.9546,22.7817
490111,READM-30-COPD-HRRP,89,1.0493,20.432,19.4724
490111,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490111,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490112,READM-30-PN-HRRP,669,1.0718,17.6132,16.4329
490112,READM-30-HIP-KNEE-HRRP,1329,1.0391,3.7887,3.646
490112,READM-30-HF-HRRP,1307,0.9463,20.2464,21.3943
490112,READM-30-COPD-HRRP,345,0.9922,20.1824,20.3416
490112,READM-30-CABG-HRRP,160,0.9176,12.4801,13.6002
490112,READM-30-AMI-HRRP,470,1.0873,15.0289,13.8225
490113,READM-30-PN-HRRP,325,0.968,17.3746,17.9486
490113,READM-30-HIP-KNEE-HRRP,N/A,0.9676,4.1536,4.2926
490113,READM-30-HF-HRRP,541,1.0366,22.4754,21.6817
490113,READM-30-COPD-HRRP,195,0.989,19.9375,20.1597
490113,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490113,READM-30-AMI-HRRP,114,1.0714,16.8825,15.7579
490114,READM-30-PN-HRRP,N/A,0.9265,15.2111,16.4185
490114,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490114,READM-30-HF-HRRP,59,1.0271,22.3956,21.8047
490114,READM-30-COPD-HRRP,N/A,0.983,18.8705,19.1966
490114,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490114,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490115,READM-30-PN-HRRP,216,1.0358,16.4013,15.8349
490115,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490115,READM-30-HF-HRRP,121,1.0173,19.7456,19.4097
490115,READM-30-COPD-HRRP,114,0.9946,19.671,19.7774
490115,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490115,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490116,READM-30-PN-HRRP,95,1.0395,17.9669,17.2837
490116,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490116,READM-30-HF-HRRP,105,1.0352,20.701,19.9968
490116,READM-30-COPD-HRRP,N/A,0.9691,19.5056,20.1268
490116,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490116,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490117,READM-30-PN-HRRP,N/A,0.9819,16.0648,16.3611
490117,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490117,READM-30-HF-HRRP,N/A,1.0128,20.6927,20.4308
490117,READM-30-COPD-HRRP,N/A,1.0156,21.346,21.0181
490117,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490117,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490118,READM-30-PN-HRRP,453,0.9984,16.1401,16.1652
490118,READM-30-HIP-KNEE-HRRP,524,0.9688,3.5374,3.6513
490118,READM-30-HF-HRRP,737,1.0719,21.0956,19.681
490118,READM-30-COPD-HRRP,156,0.9655,18.4133,19.0708
490118,READM-30-CABG-HRRP,107,1.0658,13.5837,12.7449
490118,READM-30-AMI-HRRP,278,0.9915,13.4682,13.5841
490119,READM-30-PN-HRRP,462,1.0109,17.3576,17.1707
490119,READM-30-HIP-KNEE-HRRP,N/A,0.9118,3.4762,3.8126
490119,READM-30-HF-HRRP,680,0.9235,19.2886,20.8859
490119,READM-30-COPD-HRRP,201,1.0884,21.9816,20.1971
490119,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490119,READM-30-AMI-HRRP,N/A,1.0054,14.9507,14.8703
490120,READM-30-PN-HRRP,624,1.0113,16.5342,16.3501
490120,READM-30-HIP-KNEE-HRRP,N/A,0.8513,3.8737,4.5503
490120,READM-30-HF-HRRP,799,1.0573,21.8177,20.6349
490120,READM-30-COPD-HRRP,404,0.9432,19.9675,21.1707
490120,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490120,READM-30-AMI-HRRP,258,0.9446,13.9492,14.7676
490122,READM-30-PN-HRRP,231,1.0152,15.5419,15.3091
490122,READM-30-HIP-KNEE-HRRP,877,0.8124,3.2508,4.0016
490122,READM-30-HF-HRRP,207,0.8982,17.3012,19.2629
490122,READM-30-COPD-HRRP,N/A,1.0074,17.8122,17.6818
490122,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490122,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490126,READM-30-PN-HRRP,127,0.9605,15.7073,16.3532
490126,READM-30-HIP-KNEE-HRRP,N/A,1.0488,4.4088,4.2038
490126,READM-30-HF-HRRP,147,1.0211,22.1865,21.7286
490126,READM-30-COPD-HRRP,58,1.0056,18.2115,18.1092
490126,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490126,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490127,READM-30-PN-HRRP,91,1.0061,18.178,18.0684
490127,READM-30-HIP-KNEE-HRRP,N/A,N/A,N/A,N/A
490127,READM-30-HF-HRRP,41,1.0389,22.9909,22.1302
490127,READM-30-COPD-HRRP,113,1.1274,22.4699,19.9308
490127,READM-30-CABG-HRRP,N/A,N/A,N/A,N/A
490127,READM-30-AMI-HRRP,N/A,N/A,N/A,N/A
490130,READM-30-PN-HRRP,242,0.9465,14.4469,15.2642
490130,READM-30-HIP-KNEE-HRRP,N/A,0.9163,3.2708,3.5695
490130,READM-30-HF-HRRP,208,1.0353,20.0754,19.3902
